""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"220"|"1"|"00:37:36.960"|"00:37:42.880"|"2256.96"|"2266.4"|""|"but one of tasmania's few marsupial predators avoids the worst of this heat by hunting at night"
"221"|"1"|"00:37:47.760"|"00:37:53.139"|"2267.76"|"2276.73"|""|"it's the eastern coal a close relative of the tasmanian devil"
"222"|"1"|"00:37:58.480"|"00:38:03.440"|"2278.48"|"2285.92"|""|"they're very rare but summer sees an increase in numbers as juveniles leave the damn"
"223"|"1"|"00:38:11.119"|"00:38:15.199"|"2291.12"|"2295.2"|""|"poles are solitary hunters"
"224"|"1"|"00:38:16.400"|"00:38:21.920"|"2296.4"|"2301.92"|""|"and in summer are drawn to these dry pasture lands"
"225"|"1"|"00:38:25.119"|"00:38:31.719"|"2305.12"|"2311.72"|""|"there's a rich bounty of moths and grubs at this time of year"
"226"|"1"|"00:38:35.840"|"00:38:42.199"|"2315.84"|"2322.2"|""|"but with lots of youngsters around competition can be intense"
"227"|"1"|"00:38:57.280"|"00:39:09.039"|"2337.28"|"2349.04"|""|"it's every call for itself"
"228"|"1"|"00:39:23.199"|"00:39:27.840"|"2363.2"|"2370.48"|""|"like tasmanian devils eastern qualls were once found on the australian mainland"
"229"|"1"|"00:39:31.440"|"00:39:37.840"|"2371.44"|"2377.84"|""|"today this dry eastern half of the island is their last refuge"
"230"|"1"|"00:39:39.920"|"00:39:47.239"|"2379.92"|"2387.24"|""|"and with an abundance of summer insects they have every chance of thriving"
"231"|"1"|"00:40:00.480"|"00:40:05.980"|"2400.48"|"2405.98"|""|"summer is almost over"
"232"|"1"|"00:40:06.400"|"00:40:13.329"|"2406.4"|"2426.63"|""|"and as autumn arrives the stage is set for a bizarre ritual"
"233"|"1"|"00:40:26.800"|"00:40:32.039"|"2426.8"|"2432.04"|""|"familiar screams fill the forest"
"234"|"1"|"00:40:41.599"|"00:40:47.679"|"2441.6"|"2447.68"|""|"it may not look like it but these devils are becoming amorous"
"235"|"1"|"00:40:51.679"|"00:40:58.239"|"2451.68"|"2458.24"|""|"an eligible male clings on as a female guides him back to the den"
"236"|"1"|"00:41:04.559"|"00:41:10.239"|"2464.56"|"2472.16"|""|"female devils are receptive three times over a short period during the breeding"
"237"|"1"|"00:41:10.239"|"00:41:14.400"|"2472.16"|"2476.96"|""|"season to ensure the fittest offspring she'll"
"238"|"1"|"00:41:14.400"|"00:41:19.440"|"2476.96"|"2479.44"|""|"try to mate with as many big males as she can"
"239"|"1"|"00:41:19.679"|"00:41:24.639"|"2479.68"|"2487.67"|""|"and to increase his chances of fatherhood he must keep her in here for"
"240"|"1"|"00:41:24.639"|"00:41:30.880"|"2487.67"|"2490.88"|""|"as long as possible"
"241"|"1"|"00:41:32.320"|"00:41:38.400"|"2492.32"|"2500.8"|""|"inside the den he moves around in an effort to mate"
"242"|"1"|"00:41:38.400"|"00:41:42.960"|"2500.8"|"2506.6"|""|"to protect her from his biting grip the skin around her neck has thickened over the last few weeks"
"243"|"1"|"00:41:51.280"|"00:41:56.559"|"2511.28"|"2520.92"|""|"although it may appear aggressive this is part of a bizarre and complicated breeding system"
"244"|"1"|"00:42:12.800"|"00:42:19.639"|"2532.8"|"2539.64"|""|"they'll remain in here mating regularly for several days"
"245"|"1"|"00:42:34.800"|"00:42:39.519"|"2554.8"|"2562.08"|""|"in spite of that fearsome scream there is a sensitive side to these much maligned"
"246"|"1"|"00:42:42.840"|"00:42:50.000"|"2562.84"|"2570.0"|""|"creatures far from devilish they are simply very determined survivors"
"247"|"1"|"00:42:54.639"|"00:42:59.889"|"2574.64"|"2590.76"|""|"the devil mating season marks autumn's arrival"
"248"|"1"|"00:43:12.719"|"00:43:19.179"|"2592.72"|"2604.3"|""|"each evening flocks of cape baron geese return to their roost"
"249"|"1"|"00:43:28.159"|"00:43:35.320"|"2608.16"|"2615.32"|""|"their silhouettes in the sunset a sign that the year is ending"
"250"|"1"|"00:43:56.239"|"00:44:02.400"|"2636.24"|"2656.56"|""|"back on the coast the longer nights bring with them a stunning spectacle"
"251"|"1"|"00:44:16.559"|"00:44:22.599"|"2656.56"|"2662.89"|""|"the southern lights a reminder that the next stop from here is antarctica"
"252"|"1"|"00:44:45.199"|"00:44:51.119"|"2685.2"|"2695.28"|""|"for tasmania's little penguins the breeding season has finished only adults remain at the colony"
"253"|"1"|"00:44:56.480"|"00:45:00.480"|"2696.48"|"2703.72"|""|"they've spent the last few weeks fattening up at sea almost doubling their weight"
"254"|"1"|"00:45:10.800"|"00:45:18.599"|"2710.8"|"2718.6"|""|"the efforts of raising chicks have left them in need of a new set of feathers"
"255"|"1"|"00:45:21.760"|"00:45:27.920"|"2721.76"|"2727.92"|""|"little penguins go through what's known as catastrophic malt"
"256"|"1"|"00:45:29.440"|"00:45:33.559"|"2729.44"|"2740.8"|""|"shedding some 10 000 feathers all at once"
"257"|"1"|"00:45:40.800"|"00:45:46.159"|"2740.8"|"2748.16"|""|"because their feathers keep them warm and waterproof they can't return to sea"
"258"|"1"|"00:45:46.159"|"00:45:57.519"|"2748.16"|"2764.92"|""|"until they've grown new ones for three long weeks they're stuck on tri-land unable to feed"
"259"|"1"|"00:46:14.239"|"00:46:30.369"|"2774.24"|"2790.37"|""|"it's a long wait for a little penguin"
"260"|"1"|"00:46:30.719"|"00:46:37.280"|"2790.72"|"2800.11"|""|"the year is almost over and high in the mountains there's time"
"261"|"1"|"00:46:37.280"|"00:46:49.199"|"2800.11"|"2813.84"|""|"for one last surprise these are southern beach trees"
"262"|"1"|"00:46:54.159"|"00:46:57.840"|"2814.16"|"2817.84"|""|"unique to tasmania"
"263"|"1"|"00:47:00.960"|"00:47:08.440"|"2820.96"|"2828.44"|""|"their changing color makes for an autumn unlike anywhere else in australia"
"264"|"1"|"00:47:10.000"|"00:47:14.559"|"2830.0"|"2837.06"|""|"these are the only trees on the continent to drop their leaves during"
"265"|"1"|"00:47:14.559"|"00:47:20.250"|"2837.06"|"2840.25"|""|"the cooler months"
"266"|"1"|"00:47:20.639"|"00:47:25.840"|"2840.64"|"2849.88"|""|"the southern beech trees closest living relatives are found thousands of miles away in south america"
"267"|"1"|"00:47:39.599"|"00:47:45.440"|"2859.6"|"2869.15"|""|"this rare splash of autumnal color lasts just a few weeks as across the whole of"
"268"|"1"|"00:47:45.440"|"00:47:55.360"|"2869.15"|"2881.04"|""|"tasmania temperatures begin to drop june marks the start of the winter"
"269"|"1"|"00:47:57.679"|"00:48:03.119"|"2881.04"|"2885.76"|""|"season and for the devils the beginning of new life"
"270"|"1"|"00:48:03.119"|"00:48:07.840"|"2885.76"|"2890.16"|""|"with young already inside her pouch she will provide milk for them through the"
"271"|"1"|"00:48:07.840"|"00:48:13.920"|"2890.16"|"2897.15"|""|"harshest months her life and theirs tied to tasmania's"
"272"|"1"|"00:48:13.920"|"00:48:21.579"|"2897.15"|"2901.58"|""|"seasonal cycle"
"273"|"1"|"00:48:23.280"|"00:48:28.559"|"2903.28"|"2911.56"|""|"just 12 000 years ago tasmania separated from its mainland parent"
"274"|"1"|"00:48:35.760"|"00:48:39.519"|"2915.76"|"2922.14"|""|"the island is young yet rich in life"
"275"|"1"|"00:48:39.519"|"00:48:46.159"|"2922.14"|"2932.48"|""|"and with a long and ancient past now tasmania and the animals it supports"
"276"|"1"|"00:48:49.760"|"00:48:53.800"|"2932.48"|"2940.01"|""|"are on a different course to the rest of australia"
"277"|"1"|"00:49:01.679"|"00:49:07.320"|"2941.68"|"2952.96"|""|"it is as a result home to a cast as weird as they are wonderful"
"278"|"1"|"00:49:15.039"|"00:49:21.179"|"2955.04"|"2964.7"|""|"indeed there's nowhere on earth quite like tasmania"
"279"|"1"|"00:49:34.960"|"00:49:40.239"|"2974.96"|"2982.56"|""|"tasmania is roughly the size of ireland but with the population of just half a"
"280"|"1"|"00:49:40.239"|"00:49:45.039"|"2982.56"|"2986.46"|""|"million people it's home to some of the greatest expanse of wilderness left on"
"281"|"1"|"00:49:45.039"|"00:49:48.400"|"2986.46"|"2993.68"|""|"our planet despite all this room for nature some of"
"282"|"1"|"00:49:50.960"|"00:49:57.719"|"2993.68"|"2997.72"|""|"tasmania's most well-known animals face an uncertain future"
"283"|"1"|"00:49:58.000"|"00:50:03.280"|"2998.0"|"3006.72"|""|"tasmanian devils are endangered disease and historical persecution have caused their numbers to plummet"
"284"|"1"|"00:50:08.159"|"00:50:13.840"|"3008.16"|"3013.84"|""|"right from birth reaching adulthood is challenging enough"
"285"|"1"|"00:50:16.719"|"00:50:23.599"|"3016.72"|"3023.6"|""|"but the devil's vicious reputation has made life even more difficult for them"
"286"|"1"|"00:50:25.360"|"00:50:31.920"|"3025.36"|"3031.92"|""|"one man however has spent years helping to change people's perceptions"
"287"|"1"|"00:50:32.159"|"00:50:38.559"|"3032.16"|"3040.56"|""|"cameraman and ecologist simon plowright moved to tasmania in 1981."
"288"|"1"|"00:50:38.559"|"00:50:43.119"|"3040.56"|"3045.44"|""|"i'd been brought up as a nature lover back in wales and to come to this"
"289"|"1"|"00:50:43.119"|"00:50:47.199"|"3045.44"|"3049.6"|""|"incredibly exotic place it was very exciting"
"290"|"1"|"00:50:47.199"|"00:50:54.039"|"3049.6"|"3054.04"|""|"since then tasmanian devils have become very close to simon's heart"
"291"|"1"|"00:50:54.639"|"00:51:00.159"|"3054.64"|"3060.16"|""|"when i first came to tasmania her devil's in the forest at night"
"292"|"1"|"00:51:01.199"|"00:51:05.599"|"3061.2"|"3067.44"|""|"the screaming noises the unusual calls the devils make when they're having a"
"293"|"1"|"00:51:05.599"|"00:51:09.440"|"3067.44"|"3070.56"|""|"bit of a tiff seemed really really strange to a person"
"294"|"1"|"00:51:09.440"|"00:51:12.400"|"3070.56"|"3076.0"|""|"from wales of course you're intrigued and want to go and find out what this animal is"
"295"|"1"|"00:51:16.320"|"00:51:20.320"|"3076.32"|"3082.0"|""|"one of my first experiences of being close to these animals was going out"
"296"|"1"|"00:51:20.320"|"00:51:23.440"|"3082.0"|"3084.72"|""|"with an old guy he'd lived there all his life he knew the area like the back of"
"297"|"1"|"00:51:23.440"|"00:51:27.039"|"3084.72"|"3089.12"|""|"his hand he still occasionally caught the odd"
"298"|"1"|"00:51:27.039"|"00:51:30.800"|"3089.12"|"3092.48"|""|"wallaby to eat because he'd been brought up on that sort of thing and so i went"
"299"|"1"|"00:51:30.800"|"00:51:35.199"|"3092.48"|"3098.4"|""|"out with him and he had a couple of spots where he trapped a wallaby and the"
"300"|"1"|"00:51:35.199"|"00:51:42.000"|"3098.4"|"3104.24"|""|"wallabies had been stolen by devils and that to me was fascinating"
"301"|"1"|"00:51:42.000"|"00:51:46.719"|"3104.24"|"3109.84"|""|"buoyed by tales of wallaby stealing beasts that lurked in the night simon"
"302"|"1"|"00:51:46.719"|"00:51:54.639"|"3109.84"|"3116.8"|""|"was desperate to find out more set out to try and observe wild devils"
"303"|"1"|"00:51:54.639"|"00:51:58.800"|"3116.8"|"3120.88"|""|"well the first time that i actually sat out with devils i was obviously a bit"
"304"|"1"|"00:51:58.800"|"00:52:02.159"|"3120.88"|"3123.44"|""|"wary and uh you know do these things attack people"
"305"|"1"|"00:52:02.159"|"00:52:06.000"|"3123.44"|"3128.08"|""|"are they going to start eating me because you know i had had tales of"
"306"|"1"|"00:52:06.000"|"00:52:09.840"|"3128.08"|"3132.08"|""|"devils eating people dead people and all this sort of stuff and oh well will they"
"307"|"1"|"00:52:09.840"|"00:52:13.599"|"3132.08"|"3134.8"|""|"go for a live one you know i'm i'm i'm new to this country so i wasn't"
"308"|"1"|"00:52:13.599"|"00:52:17.360"|"3134.8"|"3139.04"|""|"completely completely sure but very soon i realized"
"309"|"1"|"00:52:17.360"|"00:52:21.199"|"3139.04"|"3143.04"|""|"that they're not the slightest bit interested in me"
"310"|"1"|"00:52:21.199"|"00:52:24.480"|"3143.04"|"3147.52"|""|"coming from the uk where foxes and badges and all these things are pretty"
"311"|"1"|"00:52:24.480"|"00:52:29.360"|"3147.52"|"3152.36"|""|"scared of people i was amazed with how they didn't seem to care about me being there"
"312"|"1"|"00:52:33.039"|"00:52:38.079"|"3153.04"|"3161.56"|""|"simon quickly came to realize that these weren't the terrifying monsters people thought they were"
"313"|"1"|"00:52:46.559"|"00:52:51.360"|"3166.56"|"3174.32"|""|"he began to learn all about the tasmanian devil's complex life cycle and social structure"
"314"|"1"|"00:52:54.639"|"00:52:57.519"|"3174.64"|"3178.88"|""|"the sounds that you hear around the carcass"
"315"|"1"|"00:52:57.519"|"00:53:00.079"|"3178.88"|"3182.24"|""|"you'd think they were killing each other but they're actually not harming each"
"316"|"1"|"00:53:00.079"|"00:53:05.599"|"3182.24"|"3185.6"|""|"other at all because all the noise really is just bluff"
"317"|"1"|"00:53:08.800"|"00:53:16.000"|"3188.8"|"3196.0"|""|"since then simon has used all he's learnt to raise awareness of devils"
"318"|"1"|"00:53:16.079"|"00:53:20.000"|"3196.08"|"3202.16"|""|"i've taken many many people from all around the world out to sea devils and"
"319"|"1"|"00:53:20.000"|"00:53:23.840"|"3202.16"|"3206.56"|""|"people who have been to all the continents on earth and have seen some"
"320"|"1"|"00:53:23.840"|"00:53:29.280"|"3206.56"|"3210.24"|""|"of the most amazing wildlife spectacles have one and all said to me this is as"
"321"|"1"|"00:53:29.280"|"00:53:32.960"|"3210.24"|"3215.36"|""|"good as anything you i've seen on the planet"
"322"|"1"|"00:53:32.960"|"00:53:38.320"|"3215.36"|"3221.12"|""|"changing public perception has been an important step in devil conservation"
"323"|"1"|"00:53:38.320"|"00:53:43.840"|"3221.12"|"3226.0"|""|"indeed right here in tasmania there's a stark example of where persecution can"
"324"|"1"|"00:53:43.840"|"00:53:48.320"|"3226.0"|"3230.32"|""|"lead only a relatively short time ago it"
"325"|"1"|"00:53:48.320"|"00:53:52.960"|"3230.32"|"3232.96"|""|"drove another top carnivore to extinction"
"326"|"1"|"00:53:53.039"|"00:53:57.119"|"3233.04"|"3238.8"|""|"a predatory marsupial called the thylacine once lived here"
"327"|"1"|"00:53:58.800"|"00:54:03.360"|"3238.8"|"3243.36"|""|"this was the last known captive individual"
"328"|"1"|"00:54:03.920"|"00:54:08.840"|"3243.92"|"3252.4"|""|"filmed in hobart zoo this is the only footage of these extinct"
"329"|"1"|"00:54:08.840"|"00:54:14.880"|"3252.4"|"3255.52"|""|"predators nicknamed the tasmanian tiger this island was the thylacine's final"
"330"|"1"|"00:54:14.880"|"00:54:18.920"|"3255.52"|"3258.92"|""|"refuge"
"331"|"1"|"00:54:19.199"|"00:54:24.559"|"3259.2"|"3267.2"|""|"but when europeans arrived in tasmania they saw the thylacine as a threat to livestock"
"332"|"1"|"00:54:27.840"|"00:54:31.760"|"3267.84"|"3271.76"|""|"it was soon hunted to extinction"
"333"|"1"|"00:54:32.880"|"00:54:38.480"|"3272.88"|"3285.12"|""|"this individual died in 1936 it's an important reminder of what's at stake for tasmania's wild devils"
"334"|"1"|"00:54:45.440"|"00:54:50.400"|"3285.44"|"3292.64"|""|"today however despite a shift in public perception of these animals the last"
"335"|"1"|"00:54:50.400"|"00:54:57.119"|"3292.64"|"3299.6"|""|"decades have seen the emergence of an even greater threat to devil populations"
"336"|"1"|"00:54:57.119"|"00:55:01.599"|"3299.6"|"3303.52"|""|"in recent times the tasmanian devil has been put on the endangered species lifts"
"337"|"1"|"00:55:01.599"|"00:55:06.400"|"3303.52"|"3309.28"|""|"because of the facial tumor disease"
"338"|"1"|"00:55:06.400"|"00:55:12.559"|"3309.28"|"3316.0"|""|"facial tumor disease is a transmissible disease that causes cancerous growths"
"339"|"1"|"00:55:12.559"|"00:55:17.519"|"3316.0"|"3319.36"|""|"it's devastated devil populations the horrible thing about it is there's"
"340"|"1"|"00:55:17.519"|"00:55:22.320"|"3319.36"|"3323.68"|""|"no there's no cure so when an animal becomes infected it"
"341"|"1"|"00:55:22.320"|"00:55:25.360"|"3323.68"|"3326.8"|""|"will die in places where the disease has gone"
"342"|"1"|"00:55:25.360"|"00:55:28.719"|"3326.8"|"3332.04"|""|"through the landscape the numbers have been reduced by 80 and 90 percent"
"343"|"1"|"00:55:38.400"|"00:55:41.039"|"3338.4"|"3342.72"|""|"where there are low numbers on the landscape"
"344"|"1"|"00:55:41.039"|"00:55:46.119"|"3342.72"|"3346.12"|""|"it's not possible to sit in much wild levels anymore"
"345"|"1"|"00:55:48.000"|"00:55:52.400"|"3348.0"|"3354.8"|""|"that's really really a sad thing and each time now i i"
"346"|"1"|"00:55:52.400"|"00:55:56.639"|"3354.8"|"3358.4"|""|"when i pack up to leave a devil viewing wild devil viewing"
"347"|"1"|"00:55:56.639"|"00:56:01.119"|"3358.4"|"3363.84"|""|"session i think well this this could easily be the last time and uh"
"348"|"1"|"00:56:21.760"|"00:56:26.639"|"3381.76"|"3389.04"|""|"but there is hope a vaccine has been created and some"
"349"|"1"|"00:56:26.639"|"00:56:31.760"|"3389.04"|"3393.68"|""|"devils seem to be evolving resistance to the disease"
"350"|"1"|"00:56:31.760"|"00:56:35.599"|"3393.68"|"3398.8"|""|"it is heartening though that this disease having started at this spot 20"
"351"|"1"|"00:56:35.599"|"00:56:40.559"|"3398.8"|"3401.92"|""|"years ago there are still animals there it gives you an indication of how tough"
"352"|"1"|"00:56:40.559"|"00:56:45.639"|"3401.92"|"3405.64"|""|"these little creatures are and how they will hang on in the landscape"
"353"|"1"|"00:56:46.719"|"00:56:52.400"|"3406.72"|"3416.76"|""|"as a safeguard simon also breeds devils as part of a wider human effort to protect the species from extinction"
"354"|"1"|"00:57:02.559"|"00:57:08.239"|"3422.56"|"3431.2"|""|"tasmanian devils are only found in tasmania they became extinct on mainland"
"355"|"1"|"00:57:08.239"|"00:57:12.960"|"3431.2"|"3434.8"|""|"australia a long time ago one of the worst things that could ever"
"356"|"1"|"00:57:12.960"|"00:57:18.480"|"3434.8"|"3438.48"|""|"happen i guess is the tasmanian devil ends up like the tasmanian tiger"
"357"|"1"|"00:57:18.880"|"00:57:22.239"|"3438.88"|"3443.68"|""|"it's so vital that these animals are protected"
"358"|"1"|"00:57:22.239"|"00:57:24.639"|"3443.68"|"3446.72"|""|"let's hope for the future that the devils"
"359"|"1"|"00:57:24.639"|"00:57:28.000"|"3446.72"|"3451.36"|""|"with the help from us can"
"360"|"1"|"00:57:28.000"|"00:57:34.239"|"3451.36"|"3454.24"|""|"once again be free in the wild and beat this disease"
"361"|"1"|"00:57:35.280"|"00:57:41.119"|"3455.28"|"3463.76"|""|"tasmania is a refuge to some unusual species many of which are long extinct"
"362"|"1"|"00:57:41.119"|"00:57:47.199"|"3463.76"|"3469.52"|""|"on the australian mainland this island may be a vast wilderness but"
"363"|"1"|"00:57:47.199"|"00:57:51.599"|"3469.52"|"3473.28"|""|"even here the influence of our human world is felt"
"364"|"1"|"00:57:51.599"|"00:57:54.480"|"3473.28"|"3477.36"|""|"and a great deal of hard work and dedication"
"365"|"1"|"00:57:54.480"|"00:58:01.159"|"3477.36"|"3481.16"|""|"is still required to ensure the survival of its wild residents"
"366"|"1"|"00:58:08.159"|"00:58:13.679"|"3488.16"|"3495.76"|""|"next sunday at nine we are in florida to visit america's animal paradise"
"367"|"1"|"00:58:13.679"|"00:58:18.480"|"3495.76"|"3501.36"|""|"over on the bbc iplayer there's more exploration as we go under the sea in"
"368"|"1"|"00:58:18.480"|"00:58:23.760"|"3501.36"|"3510.28"|""|"blue planet live available now next here on bbc2 this evening the misadventures of ramis ranganathan find him in albania on wolf patrol"
