""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"228"|"1"|"00:24:36.400"|"00:24:46.079"|"1476.4"|"1486.08"|"9.68"|"covered in hair to help keep him warm"
"229"|"1"|"00:24:46.079"|"00:24:51.599"|"1486.08"|"1491.6"|"5.52"|"milder spring months mean an abundance"
"230"|"1"|"00:24:49.039"|"00:24:54.000"|"1489.04"|"1494.0"|"4.96"|"of his favorite food ants"
"231"|"1"|"00:24:56.960"|"00:25:02.480"|"1496.96"|"1502.48"|"5.52"|"but when you're this hairy your food"
"232"|"1"|"00:24:59.440"|"00:25:03.869"|"1499.44"|"1503.87"|"4.43"|"gets stuck everywhere which is a pain"
"233"|"1"|"00:25:02.480"|"00:25:11.519"|"1502.48"|"1511.52"|"9.04"|"when it can bite back"
"234"|"1"|"00:25:11.519"|"00:25:17.940"|"1511.52"|"1517.94"|"6.42"|"time to move on"
"235"|"1"|"00:25:22.480"|"00:25:28.240"|"1522.48"|"1528.24"|"5.76"|"as spring turns to summer"
"236"|"1"|"00:25:25.279"|"00:25:32.759"|"1525.28"|"1532.76"|"7.48"|"tasmania's inhabitants get some relief from the wild and cool weather"
"237"|"1"|"00:25:44.319"|"00:25:50.000"|"1544.32"|"1550.0"|"5.68"|"it's now that the young devils are ready to leave the den"
"238"|"1"|"00:25:51.680"|"00:25:55.200"|"1551.68"|"1555.2"|"3.52"|"they've been out of their mother's pouch"
"239"|"1"|"00:25:53.440"|"00:25:59.359"|"1553.44"|"1559.36"|"5.92"|"for a while but have remained safely hidden away"
"240"|"1"|"00:26:01.839"|"00:26:07.640"|"1561.84"|"1567.64"|"5.8"|"fully weaned this is the start of their independence"
"241"|"1"|"00:26:17.440"|"00:26:25.640"|"1577.44"|"1585.64"|"8.2"|"this young female will have to learn to survive and find food all by herself"
"242"|"1"|"00:26:26.160"|"00:26:32.319"|"1586.16"|"1592.32"|"6.16"|"what's more she and her sibling are much smaller than an adult"
"243"|"1"|"00:26:33.440"|"00:26:36.720"|"1593.44"|"1596.72"|"3.28"|"they could easily be killed"
"244"|"1"|"00:26:37.839"|"00:26:45.920"|"1597.84"|"1605.92"|"8.08"|"this will be her way out of danger"
"245"|"1"|"00:26:45.920"|"00:26:53.319"|"1605.92"|"1613.32"|"7.4"|"heavier adults can't climb so there are some benefits to being small"
"246"|"1"|"00:27:02.799"|"00:27:07.759"|"1622.8"|"1627.76"|"4.96"|"over the next few months she'll also"
"247"|"1"|"00:27:04.960"|"00:27:11.000"|"1624.96"|"1631.0"|"6.04"|"find much of the food she needs up here in the treetops"
"248"|"1"|"00:27:20.640"|"00:27:28.759"|"1640.64"|"1648.76"|"8.12"|"but grubs and birds eggs alone won't be enough to sustain her as she grows"
"249"|"1"|"00:27:35.519"|"00:27:42.319"|"1655.52"|"1662.32"|"6.8"|"if she's to make it to adulthood she needs to find more substantial meals"
"250"|"1"|"00:27:43.839"|"00:27:48.400"|"1663.84"|"1668.4"|"4.56"|"and that brings her into direct"
"251"|"1"|"00:27:45.759"|"00:27:51.920"|"1665.76"|"1671.92"|"6.16"|"competition with dangerous and more powerful adult devils"
"252"|"1"|"00:27:56.880"|"00:28:03.720"|"1676.88"|"1683.72"|"6.84"|"the scent and sound of crunching bones draw her in"
"253"|"1"|"00:28:04.480"|"00:28:08.079"|"1684.48"|"1688.08"|"3.6"|"but she needs to be careful"
"254"|"1"|"00:28:15.039"|"00:28:21.920"|"1695.04"|"1701.92"|"6.88"|"less than half of all newly weaned youngsters make it to adulthood"
"255"|"1"|"00:28:23.839"|"00:28:30.000"|"1703.84"|"1710.0"|"6.16"|"if she is to survive she needs to earn"
"256"|"1"|"00:28:26.799"|"00:28:32.480"|"1706.8"|"1712.48"|"5.68"|"her place"
"257"|"1"|"00:28:30.000"|"00:28:34.960"|"1710.0"|"1714.96"|"4.96"|"there's no telling how this adult might react"
"258"|"1"|"00:28:38.000"|"00:28:43.400"|"1718.0"|"1723.4"|"5.4"|"confronting a stranger at a carcass is a gamble"
"259"|"1"|"00:28:46.240"|"00:28:50.759"|"1726.24"|"1730.76"|"4.52"|"but one she needs to take"
"260"|"1"|"00:29:25.839"|"00:29:31.799"|"1765.84"|"1771.8"|"5.96"|"spurred on by hunger she seems to have the upper hand"
"261"|"1"|"00:30:00.799"|"00:30:03.599"|"1800.8"|"1803.6"|"2.8"|"it looks as though her gamble has paid"
"262"|"1"|"00:30:02.799"|"00:30:06.000"|"1802.8"|"1806.0"|"3.2"|"off"
"263"|"1"|"00:30:03.599"|"00:30:09.559"|"1803.6"|"1809.56"|"5.96"|"but her competitor won't let the carcass go that easily"
"264"|"1"|"00:30:18.960"|"00:30:23.599"|"1818.96"|"1823.6"|"4.64"|"the adult could kill her with a sink or"
"265"|"1"|"00:30:21.200"|"00:30:27.009"|"1821.2"|"1827.01"|"5.81"|"bite"
"266"|"1"|"00:30:23.599"|"00:30:32.160"|"1823.6"|"1832.16"|"8.56"|"but that's not how devil society works"
"267"|"1"|"00:30:32.319"|"00:30:39.200"|"1832.32"|"1839.2"|"6.88"|"despite living most of their lives alone devils can and do share"
"268"|"1"|"00:30:39.680"|"00:30:46.240"|"1839.68"|"1846.24"|"6.56"|"they defend only the amount of meat they can eat rather than the whole carcass"
"269"|"1"|"00:30:47.039"|"00:30:52.000"|"1847.04"|"1852.0"|"4.96"|"the pecking order has less to do with"
"270"|"1"|"00:30:49.279"|"00:30:55.359"|"1849.28"|"1855.36"|"6.08"|"size and strength and more to do with whoever wants it most"
"271"|"1"|"00:30:55.920"|"00:31:02.839"|"1855.92"|"1862.84"|"6.92"|"as this youngster is learning it's all about who can shout the loudest"
"272"|"1"|"00:31:04.240"|"00:31:11.799"|"1864.24"|"1871.8"|"7.56"|"may have a fearsome reputation but the reality is quite different"
"273"|"1"|"00:31:21.200"|"00:31:26.880"|"1881.2"|"1886.88"|"5.68"|"summer brings warmer temperatures across tasmania"
"274"|"1"|"00:31:30.160"|"00:31:34.720"|"1890.16"|"1894.72"|"4.56"|"while in the west it still rains frequently"
"275"|"1"|"00:31:36.559"|"00:31:43.160"|"1896.56"|"1903.16"|"6.6"|"summer is most apparent in the dry eastern half of the island"
"276"|"1"|"00:31:46.880"|"00:31:54.470"|"1906.88"|"1914.47"|"7.59"|"the driest areas of tasmania receive 80"
"277"|"1"|"00:31:50.720"|"00:31:57.549"|"1910.72"|"1917.55"|"6.83"|"less rainfall than the wettest"
"278"|"1"|"00:31:59.359"|"00:32:06.160"|"1919.36"|"1926.16"|"6.8"|"here the landscape is more reminiscent of parts of the australian mainland"
"279"|"1"|"00:32:12.400"|"00:32:17.599"|"1932.4"|"1937.6"|"5.2"|"four marsupials that graze the open"
"280"|"1"|"00:32:14.880"|"00:32:21.450"|"1934.88"|"1941.45"|"6.57"|"grasslands there's a bounty of fresh"
"281"|"1"|"00:32:17.599"|"00:32:26.079"|"1937.6"|"1946.08"|"8.48"|"shoots in these warm summer months"
"282"|"1"|"00:32:26.480"|"00:32:30.720"|"1946.48"|"1950.72"|"4.24"|"and although life here may appear more"
"283"|"1"|"00:32:28.799"|"00:32:33.599"|"1948.8"|"1953.6"|"4.8"|"typically australian"
"284"|"1"|"00:32:30.720"|"00:32:36.799"|"1950.72"|"1956.8"|"6.08"|"the effect of tasmania's isolation is"
"285"|"1"|"00:32:33.599"|"00:32:39.940"|"1953.6"|"1959.94"|"6.34"|"felt just as strongly in this dry half"
"286"|"1"|"00:32:36.799"|"00:32:43.119"|"1956.8"|"1963.12"|"6.32"|"of the island"
"287"|"1"|"00:32:43.119"|"00:32:49.200"|"1963.12"|"1969.2"|"6.08"|"it's given this group of wallabies"
"288"|"1"|"00:32:45.519"|"00:32:51.279"|"1965.52"|"1971.28"|"5.76"|"something of a tasmanian twist"
"289"|"1"|"00:32:51.279"|"00:32:55.079"|"1971.28"|"1975.08"|"3.8"|"they've turned white"
"290"|"1"|"00:33:05.200"|"00:33:09.980"|"1985.2"|"1989.98"|"4.78"|"about 100 of them live within this"
"291"|"1"|"00:33:07.920"|"00:33:13.200"|"1987.92"|"1993.2"|"5.28"|"population"
"292"|"1"|"00:33:14.799"|"00:33:21.440"|"1994.8"|"2001.44"|"6.64"|"they're so poorly camouflaged that anywhere else they'd be easily killed"
"293"|"1"|"00:33:21.519"|"00:33:26.480"|"2001.52"|"2006.48"|"4.96"|"on tasmania however there aren't any"
"294"|"1"|"00:33:24.079"|"00:33:30.960"|"2004.08"|"2010.96"|"6.88"|"predators big enough to kill a wallaby so many live full adult lives"
"295"|"1"|"00:33:34.640"|"00:33:40.240"|"2014.64"|"2020.24"|"5.6"|"and without the normal controls their numbers are growing"
"296"|"1"|"00:33:49.279"|"00:33:53.599"|"2029.28"|"2033.6"|"4.32"|"but although this may appear a"
"297"|"1"|"00:33:51.359"|"00:33:57.440"|"2031.36"|"2037.44"|"6.08"|"predator-free paradise there are killers here"
"298"|"1"|"00:33:58.400"|"00:34:05.640"|"2038.4"|"2045.64"|"7.24"|"one of tasmania's deadliest animals lives in these dry forests"
"299"|"1"|"00:34:10.320"|"00:34:16.260"|"2050.32"|"2056.26"|"5.94"|"it's a species of ant known as the jack"
"300"|"1"|"00:34:13.599"|"00:34:20.219"|"2053.6"|"2060.22"|"6.62"|"jumper"
"301"|"1"|"00:34:35.199"|"00:34:41.440"|"2075.2"|"2081.44"|"6.24"|"jack jump has evolved on the ancient gondwana supercontinent"
"302"|"1"|"00:34:43.280"|"00:34:46.559"|"2083.28"|"2086.56"|"3.28"|"workers hunt alone"
"303"|"1"|"00:34:47.119"|"00:34:52.800"|"2087.12"|"2092.8"|"5.68"|"a very primitive behavior among ants which are mainly social"
"304"|"1"|"00:34:53.760"|"00:35:01.239"|"2093.76"|"2101.24"|"7.48"|"and instead of using scent to hunt they rely on acute vision"
"305"|"1"|"00:35:03.519"|"00:35:09.199"|"2103.52"|"2109.2"|"5.68"|"they sting their victims to death with a"
"306"|"1"|"00:35:05.920"|"00:35:11.280"|"2105.92"|"2111.28"|"5.36"|"venom that can kill humans"
"307"|"1"|"00:35:09.199"|"00:35:13.579"|"2109.2"|"2113.58"|"4.38"|"making these one of the deadliest"
"308"|"1"|"00:35:11.280"|"00:35:31.630"|"2111.28"|"2131.63"|"20.35"|"animals in all of australia"
"309"|"1"|"00:35:33.519"|"00:35:40.800"|"2133.52"|"2140.8"|"7.28"|"jack jumper ants are particularly abundant in this dry half of tasmania"
"310"|"1"|"00:35:42.800"|"00:35:49.119"|"2142.8"|"2149.12"|"6.32"|"their nests are small mounds within which their larvae are raised"
"311"|"1"|"00:35:51.920"|"00:35:57.199"|"2151.92"|"2157.2"|"5.28"|"workers cover the nest with dark"
"312"|"1"|"00:35:53.840"|"00:36:00.559"|"2153.84"|"2160.56"|"6.72"|"materials to help absorb warmth in the cooler southern climate"
"313"|"1"|"00:36:04.480"|"00:36:09.119"|"2164.48"|"2169.12"|"4.64"|"in mid-summer however temperatures soar"
"314"|"1"|"00:36:10.719"|"00:36:15.039"|"2170.72"|"2175.04"|"4.32"|"and the nest risks overheating"
"315"|"1"|"00:36:23.119"|"00:36:30.639"|"2183.12"|"2190.64"|"7.52"|"but jack jumpers have a surprising way of coping with the intense sunlight"
"316"|"1"|"00:36:37.519"|"00:36:43.199"|"2197.52"|"2203.2"|"5.68"|"on hotter days they switch building materials"
"317"|"1"|"00:36:44.719"|"00:36:50.760"|"2204.72"|"2210.76"|"6.04"|"now the workers cover the nest in white stones"
"318"|"1"|"00:36:56.480"|"00:37:03.360"|"2216.48"|"2223.36"|"6.88"|"these reflect the sun's energy keeping the young cool inside"
"319"|"1"|"00:37:06.639"|"00:37:12.559"|"2226.64"|"2232.56"|"5.92"|"it's an inventive solution to tasmania's changing seasons"
"320"|"1"|"00:37:19.199"|"00:37:23.599"|"2239.2"|"2243.6"|"4.4"|"the dry eastern forests can be a"
"321"|"1"|"00:37:21.920"|"00:37:26.599"|"2241.92"|"2246.6"|"4.68"|"challenging place in the heat of mid-summer"
"322"|"1"|"00:37:36.960"|"00:37:42.880"|"2256.96"|"2262.88"|"5.92"|"but one of tasmania's few marsupial"
"323"|"1"|"00:37:39.679"|"00:37:46.400"|"2259.68"|"2266.4"|"6.72"|"predators avoids the worst of this heat by hunting at night"
"324"|"1"|"00:37:47.760"|"00:37:53.139"|"2267.76"|"2273.14"|"5.38"|"it's the eastern coal a close relative"
"325"|"1"|"00:37:51.519"|"00:37:56.730"|"2271.52"|"2276.73"|"5.21"|"of the tasmanian devil"
"326"|"1"|"00:37:58.480"|"00:38:03.440"|"2278.48"|"2283.44"|"4.96"|"they're very rare but summer sees an"
"327"|"1"|"00:38:00.960"|"00:38:05.920"|"2280.96"|"2285.92"|"4.96"|"increase in numbers as juveniles leave the damn"
"328"|"1"|"00:38:11.119"|"00:38:15.199"|"2291.12"|"2295.2"|"4.08"|"poles are solitary hunters"
"329"|"1"|"00:38:16.400"|"00:38:21.920"|"2296.4"|"2301.92"|"5.52"|"and in summer are drawn to these dry pasture lands"
"330"|"1"|"00:38:25.119"|"00:38:31.719"|"2305.12"|"2311.72"|"6.6"|"there's a rich bounty of moths and grubs at this time of year"
"331"|"1"|"00:38:35.840"|"00:38:42.199"|"2315.84"|"2322.2"|"6.36"|"but with lots of youngsters around competition can be intense"
"332"|"1"|"00:38:57.280"|"00:39:09.039"|"2337.28"|"2349.04"|"11.76"|"it's every call for itself"
"333"|"1"|"00:39:23.199"|"00:39:27.840"|"2363.2"|"2367.84"|"4.64"|"like tasmanian devils eastern qualls"
"334"|"1"|"00:39:26.079"|"00:39:30.480"|"2366.08"|"2370.48"|"4.4"|"were once found on the australian mainland"
"335"|"1"|"00:39:31.440"|"00:39:37.840"|"2371.44"|"2377.84"|"6.4"|"today this dry eastern half of the island is their last refuge"
"336"|"1"|"00:39:39.920"|"00:39:47.239"|"2379.92"|"2387.24"|"7.32"|"and with an abundance of summer insects they have every chance of thriving"
"337"|"1"|"00:40:00.480"|"00:40:05.980"|"2400.48"|"2405.98"|"5.5"|"summer is almost over"
"338"|"1"|"00:40:06.400"|"00:40:13.329"|"2406.4"|"2413.33"|"6.93"|"and as autumn arrives the stage is set"
"339"|"1"|"00:40:09.519"|"00:40:26.630"|"2409.52"|"2426.63"|"17.11"|"for a bizarre ritual"
"340"|"1"|"00:40:26.800"|"00:40:32.039"|"2426.8"|"2432.04"|"5.24"|"familiar screams fill the forest"
"341"|"1"|"00:40:41.599"|"00:40:47.679"|"2441.6"|"2447.68"|"6.08"|"it may not look like it but these devils are becoming amorous"
"342"|"1"|"00:40:51.679"|"00:40:58.239"|"2451.68"|"2458.24"|"6.56"|"an eligible male clings on as a female guides him back to the den"
"343"|"1"|"00:41:04.559"|"00:41:10.239"|"2464.56"|"2470.24"|"5.68"|"female devils are receptive three times"
"344"|"1"|"00:41:07.760"|"00:41:12.159"|"2467.76"|"2472.16"|"4.4"|"over a short period during the breeding"
"345"|"1"|"00:41:10.239"|"00:41:14.400"|"2470.24"|"2474.4"|"4.16"|"season"
"346"|"1"|"00:41:12.159"|"00:41:16.960"|"2472.16"|"2476.96"|"4.8"|"to ensure the fittest offspring she'll"
"347"|"1"|"00:41:14.400"|"00:41:19.440"|"2474.4"|"2479.44"|"5.04"|"try to mate with as many big males as she can"
"348"|"1"|"00:41:19.679"|"00:41:24.639"|"2479.68"|"2484.64"|"4.96"|"and to increase his chances of"
"349"|"1"|"00:41:21.519"|"00:41:27.670"|"2481.52"|"2487.67"|"6.15"|"fatherhood he must keep her in here for"
"350"|"1"|"00:41:24.639"|"00:41:30.880"|"2484.64"|"2490.88"|"6.24"|"as long as possible"
"351"|"1"|"00:41:32.320"|"00:41:38.400"|"2492.32"|"2498.4"|"6.08"|"inside the den he moves around in an"
"352"|"1"|"00:41:35.679"|"00:41:40.800"|"2495.68"|"2500.8"|"5.12"|"effort to mate"
"353"|"1"|"00:41:38.400"|"00:41:42.960"|"2498.4"|"2502.96"|"4.56"|"to protect her from his biting grip the"
"354"|"1"|"00:41:40.800"|"00:41:46.599"|"2500.8"|"2506.6"|"5.8"|"skin around her neck has thickened over the last few weeks"
"355"|"1"|"00:41:51.280"|"00:41:56.559"|"2511.28"|"2516.56"|"5.28"|"although it may appear aggressive"
"356"|"1"|"00:41:54.320"|"00:42:00.920"|"2514.32"|"2520.92"|"6.6"|"this is part of a bizarre and complicated breeding system"
"357"|"1"|"00:42:12.800"|"00:42:19.639"|"2532.8"|"2539.64"|"6.84"|"they'll remain in here mating regularly for several days"
"358"|"1"|"00:42:34.800"|"00:42:39.519"|"2554.8"|"2559.52"|"4.72"|"in spite of that fearsome scream there"
"359"|"1"|"00:42:37.280"|"00:42:42.079"|"2557.28"|"2562.08"|"4.8"|"is a sensitive side to these much maligned"
"360"|"1"|"00:42:42.840"|"00:42:50.000"|"2562.84"|"2570.0"|"7.16"|"creatures far from devilish they are simply very determined survivors"
"361"|"1"|"00:42:54.639"|"00:42:59.889"|"2574.64"|"2579.89"|"5.25"|"the devil mating season marks autumn's"
"362"|"1"|"00:42:57.920"|"00:43:10.760"|"2577.92"|"2590.76"|"12.84"|"arrival"
"363"|"1"|"00:43:12.719"|"00:43:19.179"|"2592.72"|"2599.18"|"6.46"|"each evening flocks of cape baron geese"
"364"|"1"|"00:43:16.079"|"00:43:24.300"|"2596.08"|"2604.3"|"8.22"|"return to their roost"
"365"|"1"|"00:43:28.159"|"00:43:35.320"|"2608.16"|"2615.32"|"7.16"|"their silhouettes in the sunset a sign that the year is ending"
"366"|"1"|"00:43:56.239"|"00:44:02.400"|"2636.24"|"2642.4"|"6.16"|"back on the coast the longer nights"
"367"|"1"|"00:43:58.960"|"00:44:16.559"|"2638.96"|"2656.56"|"17.6"|"bring with them a stunning spectacle"
"368"|"1"|"00:44:16.559"|"00:44:22.599"|"2656.56"|"2662.6"|"6.04"|"the southern lights a reminder that the"
"369"|"1"|"00:44:19.519"|"00:44:22.889"|"2659.52"|"2662.89"|"3.37"|"next stop from here is antarctica"
"370"|"1"|"00:44:45.199"|"00:44:51.119"|"2685.2"|"2691.12"|"5.92"|"for tasmania's little penguins"
"371"|"1"|"00:44:48.000"|"00:44:55.280"|"2688.0"|"2695.28"|"7.28"|"the breeding season has finished only adults remain at the colony"
"372"|"1"|"00:44:56.480"|"00:45:00.480"|"2696.48"|"2700.48"|"4.0"|"they've spent the last few weeks"
"373"|"1"|"00:44:58.079"|"00:45:03.719"|"2698.08"|"2703.72"|"5.64"|"fattening up at sea almost doubling their weight"
"374"|"1"|"00:45:10.800"|"00:45:18.599"|"2710.8"|"2718.6"|"7.8"|"the efforts of raising chicks have left them in need of a new set of feathers"
"375"|"1"|"00:45:21.760"|"00:45:27.920"|"2721.76"|"2727.92"|"6.16"|"little penguins go through what's known as catastrophic malt"
"376"|"1"|"00:45:29.440"|"00:45:33.559"|"2729.44"|"2733.56"|"4.12"|"shedding some 10 000 feathers all at"
"377"|"1"|"00:45:31.920"|"00:45:40.800"|"2731.92"|"2740.8"|"8.88"|"once"
"378"|"1"|"00:45:40.800"|"00:45:46.159"|"2740.8"|"2746.16"|"5.36"|"because their feathers keep them warm"
"379"|"1"|"00:45:42.800"|"00:45:48.159"|"2742.8"|"2748.16"|"5.36"|"and waterproof they can't return to sea"
"380"|"1"|"00:45:46.159"|"00:45:57.519"|"2746.16"|"2757.52"|"11.36"|"until they've grown new ones"
"381"|"1"|"00:45:57.519"|"00:46:04.920"|"2757.52"|"2764.92"|"7.4"|"for three long weeks they're stuck on tri-land unable to feed"
"382"|"1"|"00:46:14.239"|"00:46:30.369"|"2774.24"|"2790.37"|"16.13"|"it's a long wait for a little penguin"
"383"|"1"|"00:46:30.719"|"00:46:37.280"|"2790.72"|"2797.28"|"6.56"|"the year is almost over"
"384"|"1"|"00:46:34.800"|"00:46:40.110"|"2794.8"|"2800.11"|"5.31"|"and high in the mountains there's time"
"385"|"1"|"00:46:37.280"|"00:46:49.199"|"2797.28"|"2809.2"|"11.92"|"for one last surprise"
"386"|"1"|"00:46:49.199"|"00:46:53.840"|"2809.2"|"2813.84"|"4.64"|"these are southern beach trees"
"387"|"1"|"00:46:54.159"|"00:46:57.840"|"2814.16"|"2817.84"|"3.68"|"unique to tasmania"
"388"|"1"|"00:47:00.960"|"00:47:08.440"|"2820.96"|"2828.44"|"7.48"|"their changing color makes for an autumn unlike anywhere else in australia"
"389"|"1"|"00:47:10.000"|"00:47:14.559"|"2830.0"|"2834.56"|"4.56"|"these are the only trees on the"
"390"|"1"|"00:47:11.760"|"00:47:17.059"|"2831.76"|"2837.06"|"5.3"|"continent to drop their leaves during"
"391"|"1"|"00:47:14.559"|"00:47:20.250"|"2834.56"|"2840.25"|"5.69"|"the cooler months"
"392"|"1"|"00:47:20.639"|"00:47:25.840"|"2840.64"|"2845.84"|"5.2"|"the southern beech trees closest living"
"393"|"1"|"00:47:23.280"|"00:47:29.880"|"2843.28"|"2849.88"|"6.6"|"relatives are found thousands of miles away in south america"
"394"|"1"|"00:47:39.599"|"00:47:45.440"|"2859.6"|"2865.44"|"5.84"|"this rare splash of autumnal color lasts"
"395"|"1"|"00:47:42.880"|"00:47:49.150"|"2862.88"|"2869.15"|"6.27"|"just a few weeks as across the whole of"
"396"|"1"|"00:47:45.440"|"00:47:55.360"|"2865.44"|"2875.36"|"9.92"|"tasmania temperatures begin to drop"
"397"|"1"|"00:47:55.360"|"00:48:01.039"|"2875.36"|"2881.04"|"5.68"|"june marks the start of the winter"
"398"|"1"|"00:47:57.679"|"00:48:03.119"|"2877.68"|"2883.12"|"5.44"|"season and for the devils the beginning"
"399"|"1"|"00:48:01.039"|"00:48:05.760"|"2881.04"|"2885.76"|"4.72"|"of new life"
"400"|"1"|"00:48:03.119"|"00:48:07.840"|"2883.12"|"2887.84"|"4.72"|"with young already inside her pouch she"
"401"|"1"|"00:48:05.760"|"00:48:10.159"|"2885.76"|"2890.16"|"4.4"|"will provide milk for them through the"
"402"|"1"|"00:48:07.840"|"00:48:13.920"|"2887.84"|"2893.92"|"6.08"|"harshest months"
"403"|"1"|"00:48:10.159"|"00:48:17.150"|"2890.16"|"2897.15"|"6.99"|"her life and theirs tied to tasmania's"
"404"|"1"|"00:48:13.920"|"00:48:21.579"|"2893.92"|"2901.58"|"7.66"|"seasonal cycle"
"405"|"1"|"00:48:23.280"|"00:48:28.559"|"2903.28"|"2908.56"|"5.28"|"just 12 000 years ago"
"406"|"1"|"00:48:26.079"|"00:48:31.559"|"2906.08"|"2911.56"|"5.48"|"tasmania separated from its mainland parent"
"407"|"1"|"00:48:35.760"|"00:48:39.519"|"2915.76"|"2919.52"|"3.76"|"the island is young"
"408"|"1"|"00:48:37.519"|"00:48:42.139"|"2917.52"|"2922.14"|"4.62"|"yet rich in life"
"409"|"1"|"00:48:39.519"|"00:48:46.159"|"2919.52"|"2926.16"|"6.64"|"and with a long and ancient past"
"410"|"1"|"00:48:46.159"|"00:48:52.480"|"2926.16"|"2932.48"|"6.32"|"now tasmania and the animals it supports"
"411"|"1"|"00:48:49.760"|"00:48:53.800"|"2929.76"|"2933.8"|"4.04"|"are on a different course to the rest of"
"412"|"1"|"00:48:52.480"|"00:49:00.010"|"2932.48"|"2940.01"|"7.53"|"australia"
"413"|"1"|"00:49:01.679"|"00:49:07.320"|"2941.68"|"2947.32"|"5.64"|"it is as a result home to a cast as"
"414"|"1"|"00:49:05.440"|"00:49:12.960"|"2945.44"|"2952.96"|"7.52"|"weird as they are wonderful"
"415"|"1"|"00:49:15.039"|"00:49:21.179"|"2955.04"|"2961.18"|"6.14"|"indeed there's nowhere on earth quite"
"416"|"1"|"00:49:18.159"|"00:49:24.699"|"2958.16"|"2964.7"|"6.54"|"like tasmania"
"417"|"1"|"00:49:34.960"|"00:49:40.239"|"2974.96"|"2980.24"|"5.28"|"tasmania is roughly the size of ireland"
"418"|"1"|"00:49:38.239"|"00:49:42.559"|"2978.24"|"2982.56"|"4.32"|"but with the population of just half a"
"419"|"1"|"00:49:40.239"|"00:49:45.039"|"2980.24"|"2985.04"|"4.8"|"million people it's home to some of the"
"420"|"1"|"00:49:42.559"|"00:49:46.460"|"2982.56"|"2986.46"|"3.9"|"greatest expanse of wilderness left on"
"421"|"1"|"00:49:45.039"|"00:49:48.400"|"2985.04"|"2988.4"|"3.36"|"our planet"
"422"|"1"|"00:49:48.400"|"00:49:53.679"|"2988.4"|"2993.68"|"5.28"|"despite all this room for nature some of"
"423"|"1"|"00:49:50.960"|"00:49:57.719"|"2990.96"|"2997.72"|"6.76"|"tasmania's most well-known animals face an uncertain future"
"424"|"1"|"00:49:58.000"|"00:50:03.280"|"2998.0"|"3003.28"|"5.28"|"tasmanian devils are endangered"
"425"|"1"|"00:50:00.639"|"00:50:06.719"|"3000.64"|"3006.72"|"6.08"|"disease and historical persecution have caused their numbers to plummet"
"426"|"1"|"00:50:08.159"|"00:50:13.840"|"3008.16"|"3013.84"|"5.68"|"right from birth reaching adulthood is challenging enough"
"427"|"1"|"00:50:16.719"|"00:50:23.599"|"3016.72"|"3023.6"|"6.88"|"but the devil's vicious reputation has made life even more difficult for them"
"428"|"1"|"00:50:25.360"|"00:50:31.920"|"3025.36"|"3031.92"|"6.56"|"one man however has spent years helping to change people's perceptions"
"429"|"1"|"00:50:32.159"|"00:50:38.559"|"3032.16"|"3038.56"|"6.4"|"cameraman and ecologist simon plowright"
"430"|"1"|"00:50:35.280"|"00:50:40.559"|"3035.28"|"3040.56"|"5.28"|"moved to tasmania in 1981."
"431"|"1"|"00:50:38.559"|"00:50:43.119"|"3038.56"|"3043.12"|"4.56"|"i'd been brought up as a nature lover"
"432"|"1"|"00:50:40.559"|"00:50:45.440"|"3040.56"|"3045.44"|"4.88"|"back in wales and to come to this"
"433"|"1"|"00:50:43.119"|"00:50:47.199"|"3043.12"|"3047.2"|"4.08"|"incredibly exotic place it was very"
"434"|"1"|"00:50:45.440"|"00:50:49.599"|"3045.44"|"3049.6"|"4.16"|"exciting"
"435"|"1"|"00:50:47.199"|"00:50:54.039"|"3047.2"|"3054.04"|"6.84"|"since then tasmanian devils have become very close to simon's heart"
"436"|"1"|"00:50:54.639"|"00:51:00.159"|"3054.64"|"3060.16"|"5.52"|"when i first came to tasmania her devil's in the forest at night"
"437"|"1"|"00:51:01.199"|"00:51:05.599"|"3061.2"|"3065.6"|"4.4"|"the screaming noises the unusual calls"
"438"|"1"|"00:51:04.159"|"00:51:07.440"|"3064.16"|"3067.44"|"3.28"|"the devils make when they're having a"
"439"|"1"|"00:51:05.599"|"00:51:09.440"|"3065.6"|"3069.44"|"3.84"|"bit of a tiff"
"440"|"1"|"00:51:07.440"|"00:51:10.559"|"3067.44"|"3070.56"|"3.12"|"seemed really really strange to a person"
"441"|"1"|"00:51:09.440"|"00:51:12.400"|"3069.44"|"3072.4"|"2.96"|"from wales"
"442"|"1"|"00:51:10.559"|"00:51:16.000"|"3070.56"|"3076.0"|"5.44"|"of course you're intrigued and want to go and find out what this animal is"
"443"|"1"|"00:51:16.320"|"00:51:20.320"|"3076.32"|"3080.32"|"4.0"|"one of my first experiences of being"
"444"|"1"|"00:51:18.719"|"00:51:22.000"|"3078.72"|"3082.0"|"3.28"|"close to these animals was going out"
"445"|"1"|"00:51:20.320"|"00:51:23.440"|"3080.32"|"3083.44"|"3.12"|"with an old guy he'd lived there all his"
"446"|"1"|"00:51:22.000"|"00:51:24.719"|"3082.0"|"3084.72"|"2.72"|"life he knew the area like the back of"
"447"|"1"|"00:51:23.440"|"00:51:27.039"|"3083.44"|"3087.04"|"3.6"|"his hand"
"448"|"1"|"00:51:24.719"|"00:51:29.119"|"3084.72"|"3089.12"|"4.4"|"he still occasionally caught the odd"
