""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"206"|"1"|"00:41:04.559"|"00:41:12.159"|"2464.56"|"2472.16"|"7.6"|"female devils are receptive three times over a short period during the breeding"
"207"|"1"|"00:41:19.679"|"00:41:27.670"|"2479.68"|"2487.67"|"7.99"|"and to increase his chances of fatherhood he must keep her in here for"
"208"|"1"|"00:41:32.320"|"00:41:40.800"|"2492.32"|"2500.8"|"8.48"|"inside the den he moves around in an effort to mate"
"209"|"1"|"00:41:51.280"|"00:42:00.920"|"2511.28"|"2520.92"|"9.64"|"although it may appear aggressive this is part of a bizarre and complicated breeding system"
"210"|"1"|"00:42:12.800"|"00:42:19.639"|"2532.8"|"2539.64"|"6.84"|"they'll remain in here mating regularly for several days"
"211"|"1"|"00:42:34.800"|"00:42:42.079"|"2554.8"|"2562.08"|"7.28"|"in spite of that fearsome scream there is a sensitive side to these much maligned"
"212"|"1"|"00:42:42.840"|"00:42:50.000"|"2562.84"|"2570.0"|"7.16"|"creatures far from devilish they are simply very determined survivors"
"213"|"1"|"00:42:54.639"|"00:43:10.760"|"2574.64"|"2590.76"|"16.12"|"the devil mating season marks autumn's arrival"
"214"|"1"|"00:43:12.719"|"00:43:24.300"|"2592.72"|"2604.3"|"11.58"|"each evening flocks of cape baron geese return to their roost"
"215"|"1"|"00:43:28.159"|"00:43:35.320"|"2608.16"|"2615.32"|"7.16"|"their silhouettes in the sunset a sign that the year is ending"
"216"|"1"|"00:43:56.239"|"00:44:16.559"|"2636.24"|"2656.56"|"20.32"|"back on the coast the longer nights bring with them a stunning spectacle"
"217"|"1"|"00:44:16.559"|"00:44:22.889"|"2656.56"|"2662.89"|"6.33"|"the southern lights a reminder that the next stop from here is antarctica"
"218"|"1"|"00:44:45.199"|"00:44:55.280"|"2685.2"|"2695.28"|"10.08"|"for tasmania's little penguins the breeding season has finished only adults remain at the colony"
"219"|"1"|"00:44:56.480"|"00:45:03.719"|"2696.48"|"2703.72"|"7.24"|"they've spent the last few weeks fattening up at sea almost doubling their weight"
"220"|"1"|"00:45:10.800"|"00:45:18.599"|"2710.8"|"2718.6"|"7.8"|"the efforts of raising chicks have left them in need of a new set of feathers"
"221"|"1"|"00:45:21.760"|"00:45:27.920"|"2721.76"|"2727.92"|"6.16"|"little penguins go through what's known as catastrophic malt"
"222"|"1"|"00:45:29.440"|"00:45:40.800"|"2729.44"|"2740.8"|"11.36"|"shedding some 10 000 feathers all at once"
"223"|"1"|"00:45:40.800"|"00:45:48.159"|"2740.8"|"2748.16"|"7.36"|"because their feathers keep them warm and waterproof they can't return to sea"
"224"|"1"|"00:45:57.519"|"00:46:04.920"|"2757.52"|"2764.92"|"7.4"|"for three long weeks they're stuck on tri-land unable to feed"
"225"|"1"|"00:46:14.239"|"00:46:30.369"|"2774.24"|"2790.37"|"16.13"|"it's a long wait for a little penguin"
"226"|"1"|"00:46:30.719"|"00:46:40.110"|"2790.72"|"2800.11"|"9.39"|"the year is almost over and high in the mountains there's time"
"227"|"1"|"00:46:49.199"|"00:46:53.840"|"2809.2"|"2813.84"|"4.64"|"these are southern beach trees"
"228"|"1"|"00:46:54.159"|"00:46:57.840"|"2814.16"|"2817.84"|"3.68"|"unique to tasmania"
"229"|"1"|"00:47:00.960"|"00:47:08.440"|"2820.96"|"2828.44"|"7.48"|"their changing color makes for an autumn unlike anywhere else in australia"
"230"|"1"|"00:47:10.000"|"00:47:17.059"|"2830.0"|"2837.06"|"7.06"|"these are the only trees on the continent to drop their leaves during"
"231"|"1"|"00:47:20.639"|"00:47:29.880"|"2840.64"|"2849.88"|"9.24"|"the southern beech trees closest living relatives are found thousands of miles away in south america"
"232"|"1"|"00:47:39.599"|"00:47:49.150"|"2859.6"|"2869.15"|"9.55"|"this rare splash of autumnal color lasts just a few weeks as across the whole of"
"233"|"1"|"00:47:55.360"|"00:48:03.119"|"2875.36"|"2883.12"|"7.76"|"june marks the start of the winter season and for the devils the beginning"
"234"|"1"|"00:48:23.280"|"00:48:31.559"|"2903.28"|"2911.56"|"8.28"|"just 12 000 years ago tasmania separated from its mainland parent"
"235"|"1"|"00:48:35.760"|"00:48:42.139"|"2915.76"|"2922.14"|"6.38"|"the island is young yet rich in life"
"236"|"1"|"00:48:46.159"|"00:48:53.800"|"2926.16"|"2933.8"|"7.64"|"now tasmania and the animals it supports are on a different course to the rest of"
"237"|"1"|"00:49:01.679"|"00:49:12.960"|"2941.68"|"2952.96"|"11.28"|"it is as a result home to a cast as weird as they are wonderful"
"238"|"1"|"00:49:15.039"|"00:49:24.699"|"2955.04"|"2964.7"|"9.66"|"indeed there's nowhere on earth quite like tasmania"
"239"|"1"|"00:49:34.960"|"00:49:42.559"|"2974.96"|"2982.56"|"7.6"|"tasmania is roughly the size of ireland but with the population of just half a"
"240"|"1"|"00:49:48.400"|"00:49:57.719"|"2988.4"|"2997.72"|"9.32"|"despite all this room for nature some of tasmania's most well-known animals face an uncertain future"
"241"|"1"|"00:49:58.000"|"00:50:06.719"|"2998.0"|"3006.72"|"8.72"|"tasmanian devils are endangered disease and historical persecution have caused their numbers to plummet"
"242"|"1"|"00:50:08.159"|"00:50:13.840"|"3008.16"|"3013.84"|"5.68"|"right from birth reaching adulthood is challenging enough"
"243"|"1"|"00:50:16.719"|"00:50:23.599"|"3016.72"|"3023.6"|"6.88"|"but the devil's vicious reputation has made life even more difficult for them"
"244"|"1"|"00:50:25.360"|"00:50:31.920"|"3025.36"|"3031.92"|"6.56"|"one man however has spent years helping to change people's perceptions"
"245"|"1"|"00:50:32.159"|"00:50:40.559"|"3032.16"|"3040.56"|"8.4"|"cameraman and ecologist simon plowright moved to tasmania in 1981."
"246"|"1"|"00:50:54.639"|"00:51:00.159"|"3054.64"|"3060.16"|"5.52"|"when i first came to tasmania her devil's in the forest at night"
"247"|"1"|"00:51:01.199"|"00:51:07.440"|"3061.2"|"3067.44"|"6.24"|"the screaming noises the unusual calls the devils make when they're having a"
"248"|"1"|"00:51:16.320"|"00:51:22.000"|"3076.32"|"3082.0"|"5.68"|"one of my first experiences of being close to these animals was going out"
"249"|"1"|"00:52:33.039"|"00:52:41.559"|"3153.04"|"3161.56"|"8.52"|"simon quickly came to realize that these weren't the terrifying monsters people thought they were"
"250"|"1"|"00:52:46.559"|"00:52:54.320"|"3166.56"|"3174.32"|"7.76"|"he began to learn all about the tasmanian devil's complex life cycle and social structure"
"251"|"1"|"00:52:54.639"|"00:52:58.880"|"3174.64"|"3178.88"|"4.24"|"the sounds that you hear around the carcass"
"252"|"1"|"00:53:08.800"|"00:53:16.000"|"3188.8"|"3196.0"|"7.2"|"since then simon has used all he's learnt to raise awareness of devils"
"253"|"1"|"00:53:16.079"|"00:53:22.159"|"3196.08"|"3202.16"|"6.08"|"i've taken many many people from all around the world out to sea devils and"
"254"|"1"|"00:53:53.039"|"00:53:58.800"|"3233.04"|"3238.8"|"5.76"|"a predatory marsupial called the thylacine once lived here"
"255"|"1"|"00:53:58.800"|"00:54:03.360"|"3238.8"|"3243.36"|"4.56"|"this was the last known captive individual"
"256"|"1"|"00:54:03.920"|"00:54:12.400"|"3243.92"|"3252.4"|"8.48"|"filmed in hobart zoo this is the only footage of these extinct"
"257"|"1"|"00:54:19.199"|"00:54:27.199"|"3259.2"|"3267.2"|"8.0"|"but when europeans arrived in tasmania they saw the thylacine as a threat to livestock"
"258"|"1"|"00:54:27.840"|"00:54:31.760"|"3267.84"|"3271.76"|"3.92"|"it was soon hunted to extinction"
"259"|"1"|"00:54:32.880"|"00:54:38.480"|"3272.88"|"3278.48"|"5.6"|"this individual died in 1936"
"260"|"1"|"00:54:38.480"|"00:54:45.119"|"3278.48"|"3285.12"|"6.64"|"it's an important reminder of what's at stake for tasmania's wild devils"
"261"|"1"|"00:54:45.440"|"00:54:52.639"|"3285.44"|"3292.64"|"7.2"|"today however despite a shift in public perception of these animals the last"
"262"|"1"|"00:55:38.400"|"00:55:42.719"|"3338.4"|"3342.72"|"4.32"|"where there are low numbers on the landscape"
"263"|"1"|"00:55:48.000"|"00:55:54.800"|"3348.0"|"3354.8"|"6.8"|"that's really really a sad thing and each time now i i"
"264"|"1"|"00:56:21.760"|"00:56:29.039"|"3381.76"|"3389.04"|"7.28"|"but there is hope a vaccine has been created and some"
"265"|"1"|"00:56:46.719"|"00:56:56.760"|"3406.72"|"3416.76"|"10.04"|"as a safeguard simon also breeds devils as part of a wider human effort to protect the species from extinction"
"266"|"1"|"00:57:02.559"|"00:57:11.199"|"3422.56"|"3431.2"|"8.64"|"tasmanian devils are only found in tasmania they became extinct on mainland"
"267"|"1"|"00:57:18.880"|"00:57:23.679"|"3438.88"|"3443.68"|"4.8"|"it's so vital that these animals are protected"
"268"|"1"|"00:57:35.280"|"00:57:43.760"|"3455.28"|"3463.76"|"8.48"|"tasmania is a refuge to some unusual species many of which are long extinct"
"269"|"1"|"00:58:08.159"|"00:58:15.760"|"3488.16"|"3495.76"|"7.6"|"next sunday at nine we are in florida to visit america's animal paradise"
